"","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes"
"PIAS3",0.181475842425658,3.74858247146747,0.871351175037132,0.386454956942746,0.880586590777531,-5.77727515286449,"PIAS3"
"PIK3IP1",0.366313529169008,4.06287721013439,0.822859758139683,0.41330131170485,0.892460839721778,-5.7772910906511,"PIK3IP1"
"MRPS22",0.36233573458923,4.74960775572317,0.995810577044556,0.322672909836909,0.84664132819134,-5.77735461534634,"MRPS22"
"CERS1",0.154738595609838,0.416186985686341,0.357437989047553,0.721808225961517,0.977274126015787,-5.77743008452351,"CERS1"
"CTSZ",-0.642617651249302,4.22412971099736,-0.65529579059957,0.514368617871401,0.92820808445364,-5.7774510306851,"CTSZ"
"CAPS2",-0.415064282204197,5.84480733202398,-1.06230447570047,0.291643125651389,0.831793321395749,-5.77746058344445,"CAPS2"
"MCMBP",0.196732225773204,5.23846007632735,0.966677227794828,0.336937171769944,0.854294119705588,-5.77749241367869,"MCMBP"
"ABHD13",-0.194949069365565,4.60633578930788,-0.941318121921577,0.349685462187505,0.861579670746872,-5.7776877211314,"ABHD13"
"CAVIN1",0.219130002203285,3.30782194748659,0.284079592204385,0.777163713670543,0.983140851028897,-5.77773869603993,"CAVIN1"
"LPCAT4",0.300677490434589,4.24808165188403,0.969921883509756,0.335328337786144,0.853120495335261,-5.77797153783636,"LPCAT4"
"CDKL4",0.321549493043501,1.43258551689606,0.577542358828915,0.565372581247867,0.945421511990867,-5.77806280348599,"CDKL4"
"VHL",-0.199397134588861,4.57973169159376,-0.908808999974291,0.366479175133754,0.873450827344746,-5.77813100518047,"VHL"
"TMEM216",0.258590034925118,2.32611766073279,0.709185009230498,0.480496943695832,0.918823380947464,-5.77815516961154,"TMEM216"
"CCDC24",0.214153733756853,2.58429815422212,0.806082289235312,0.422846427159544,0.895930131109094,-5.77823250157822,"CCDC24"
"TMEM240",-0.16754214113836,0.79347991113814,-0.485440051551851,0.628836267248247,0.963012543484328,-5.77832060454273,"TMEM240"
"POLI",0.199761691749723,4.73504159611511,0.972219335845914,0.334192225649724,0.85293697299739,-5.77859884624258,"POLI"
"TBRG4",0.226210829490958,3.63183801029746,0.871472099484072,0.386389396371442,0.880586590777531,-5.77862095852328,"TBRG4"
"ERGIC1",-0.242776433512844,6.11402521843619,-1.00099407828257,0.320177716183509,0.844773668892718,-5.77876309817716,"ERGIC1"
"MYL9",-0.136255679315428,3.07854063340279,-0.140544020151239,0.888623186139735,0.98992367517171,-5.77887970712256,"MYL9"
"TEX261",-0.240092618675178,3.38922835260402,-0.840882001153589,0.403194468360429,0.888030556970766,-5.77891381133033,"TEX261"
"TTTY10",-0.712711211491476,2.20902467086156,-0.533800167564257,0.595126361762401,0.952556078637635,-5.77892199193472,"TTTY10"
"PI4K2A",0.19373278848203,4.55409672286902,0.910894341852707,0.365386740906103,0.873450827344746,-5.77903318744507,"PI4K2A"
"CCNL2",0.239790997502628,6.51508859424869,1.05237006104339,0.296144402924042,0.834639153145697,-5.77931812491772,"CCNL2"
"PLIN2",0.291624852549848,3.95831091436901,0.28534451705212,0.776200626105947,0.983140851028897,-5.77936020420275,"PLIN2"
"DCUN1D4",-0.203782816901663,6.51748485578135,-1.08289469315104,0.282463827124762,0.828044369206169,-5.77952684735534,"DCUN1D4"
"CFAP53",0.237355415338929,1.83375004030184,0.70147264242411,0.485266419218521,0.91955214252924,-5.77954125648024,"CFAP53"
"LCMT1-AS1",0.204722472181613,2.07033952368757,0.681200792549081,0.497926794417231,0.923775448077029,-5.77985320796459,"LCMT1-AS1"
"NOP16",0.353542894125447,2.58859251121531,0.737037891199414,0.46349126135267,0.912324746228865,-5.7799341559756,"NOP16"
"LOXL2",-0.53702424560953,5.74465288242677,-1.01293949111747,0.314481000484694,0.84260759410542,-5.7799546672904,"LOXL2"
"TMOD3",0.245682244228394,6.70691334051268,1.01392719718661,0.314008368455514,0.84260759410542,-5.78002583635747,"TMOD3"
"GEMIN5",-0.168991345198368,4.28366894821532,-0.931923049024334,0.354486810142283,0.865258927746788,-5.78002675782209,"GEMIN5"
"ZNF623",0.199875325966509,3.5303986136065,0.863008439741202,0.390994789156595,0.883849742169012,-5.78030860857104,"ZNF623"
"EGLN1",0.23517861702762,5.98651146790356,1.02771596291023,0.307519348033066,0.840157638757626,-5.7805046068813,"EGLN1"
"FBXO22",0.196939223536144,5.71190467872421,1.03442985376703,0.304392811352356,0.837634635242984,-5.78067917378707,"FBXO22"
"ZBTB20-AS4",0.0101970207029583,0.351946468059835,0.0258028406474138,0.979485887194973,0.997706904249469,-5.7806841175317,"ZBTB20-AS4"
"ZNF416",0.150231209162974,1.27051873198549,0.584440752443676,0.56074834637461,0.943887868488839,-5.780865310388,"ZNF416"
"C9orf43",0.00625215103467702,0.514218082732972,0.0155992537151679,0.987597191424932,0.998877282087303,-5.78092522537199,"C9orf43"
"SLC2A14",-0.0565920488408037,1.37191404372925,-0.0672490345127753,0.946569718174945,0.994943792808869,-5.78108342440137,"SLC2A14"
"AKAP10",0.282593682017352,6.41703145356593,1.04362504316776,0.300145854877693,0.83644732363713,-5.78122925512419,"AKAP10"
"FAM217A",-0.106284710296502,1.07558806260841,-0.156255974603653,0.87626799620309,0.989231893489858,-5.78128842383582,"FAM217A"
"ZSCAN22",0.139156671799528,1.40979195883929,0.589383600858435,0.557446519397855,0.942484188414017,-5.78150512305942,"ZSCAN22"
"METTL27",0.271571107530104,1.29629141115728,0.423949844166632,0.672864725369769,0.969520935946851,-5.78151909563164,"METTL27"
"RBMS3-AS1",0.0629123052541134,0.453656795654183,0.122292488221837,0.9030076442716,0.990484143974303,-5.78169910782143,"RBMS3-AS1"
"PBX1",0.539567696125378,6.97053748110146,1.11128202541599,0.270146443958227,0.818915657352376,-5.7817837158792,"PBX1"
"CIPC",-0.159471804906433,3.87105057138781,-0.887658648945501,0.377676314677928,0.879421154575628,-5.78181459152329,"CIPC"
"C5orf15",-0.201456360958542,4.88367429967521,-0.973497701187978,0.333561160208384,0.85293697299739,-5.78183454427426,"C5orf15"
"ZNF518B",0.394128004838674,3.39226836181297,0.783440852439192,0.435934561756382,0.901790024754877,-5.78189002219704,"ZNF518B"
"PHEX",0.271858176263227,1.59282058028784,0.55252738097529,0.582296179395086,0.949895253102316,-5.7821162259525,"PHEX"
"MAGI1",0.51728146078531,7.19622248948388,1.06891911180478,0.288675711563714,0.830503552789776,-5.78212415552109,"MAGI1"
"TEKT3",-0.322626458809616,1.29410500006174,-0.640657931036379,0.52377620130119,0.929718483179184,-5.78231225595116,"TEKT3"
"DNAJC5",-0.244962704222124,5.85946129454997,-0.99805500563591,0.321590918965562,0.84574420311289,-5.78263188557474,"DNAJC5"
"STARD3",0.264450831101282,4.80225970520414,0.945230807400371,0.347698372111168,0.860971872629145,-5.78269258625426,"STARD3"
"FAM221A",0.25329463200174,3.21319498834731,0.855172634036135,0.395288748535799,0.885537429957613,-5.78297104840826,"FAM221A"
"KLHL24",-0.306066282823229,6.56208289931754,-1.05089102316344,0.296818592385076,0.834639153145697,-5.78323263381749,"KLHL24"
"ESCO1",-0.169589995589892,6.01125213337533,-1.03839113076156,0.302558257916147,0.837315292375791,-5.78326833829992,"ESCO1"
"EMC1",0.161966336618669,3.91875141728062,0.865997577499452,0.389364414066217,0.882952886477844,-5.78332948391341,"EMC1"
"UBE3C",0.280492858661983,7.29595508803385,1.10181771724491,0.274205861197827,0.820030029757976,-5.78336914530827,"UBE3C"
"SORT1",-0.290321386191187,5.55955686809473,-0.984163609307129,0.328326547570848,0.85141825627553,-5.78341933511326,"SORT1"
"AP3S2",-0.245015593646741,5.86424657526636,-1.0174211105487,0.312355490461455,0.84260759410542,-5.78349230274907,"AP3S2"
"RABL3",-0.239850412664695,3.89058431925509,-0.895114096272879,0.373705014853718,0.876402815046334,-5.78350951738613,"RABL3"
"LINC01725",-0.797511774383897,3.72567567191469,-0.892655188323121,0.375019906031445,0.877415116814156,-5.78386543170387,"LINC01725"
"TNFAIP8L1",-0.0762798901192517,2.51137605130601,-0.132199346263993,0.895194894189715,0.989949588462669,-5.78398482824595,"TNFAIP8L1"
"FAR1",0.238920419532548,6.92699688164916,1.05941614974531,0.2929469577794,0.831870277842302,-5.78406264480784,"FAR1"
"WASHC4",0.175215246697146,6.99790142995693,1.06869834725139,0.288771020441941,0.830503552789776,-5.7841959564202,"WASHC4"
"LINC02691",-0.915854227244645,3.30355552844181,-0.852369931263394,0.396839277441313,0.885576328793158,-5.78421199125892,"LINC02691"
"NPM3",0.296141138525055,1.4984605279765,0.573464324450697,0.568115001967654,0.946853333343372,-5.78427844750774,"NPM3"
"MRPS12",0.459775083187102,2.71432545032975,0.750226393769614,0.455560953612219,0.908794512947036,-5.78433949993478,"MRPS12"
"EAF1",-0.28973112887367,4.02792954248337,-0.878832402206823,0.382411982387662,0.880445040718971,-5.78440207167895,"EAF1"
"ICE2",-0.18891182997225,6.077056805117,-1.0371358909139,0.303138772418947,0.837315292375791,-5.78451412415529,"ICE2"
"NOP14",0.208880430288348,4.36819890093519,0.909405557472481,0.3661664483548,0.873450827344746,-5.78494598304804,"NOP14"
"POLE2",0.246981388959529,2.80227471979562,0.739813553687659,0.461815525518502,0.911696377407257,-5.78502078600897,"POLE2"
"PINK1",-0.299913635419215,3.92032890730397,-0.83191402982342,0.408204671457608,0.890440187900393,-5.78519344205619,"PINK1"
"WEE1",0.36530153755173,3.67005870006741,0.822426948248054,0.413545899700711,0.892460839721778,-5.78545537407623,"WEE1"
"ITGB5-AS1",-0.0851487714323241,1.12845574231279,-0.161550421138926,0.872111799975466,0.988458712841933,-5.78569658199782,"ITGB5-AS1"
"EXOC3-AS1",0.240859283565354,1.64779180874726,0.700832365907765,0.485663551718929,0.91955214252924,-5.78572275002528,"EXOC3-AS1"
"DOCK10",-0.519112054309784,6.34936775518751,-0.80324824586185,0.424475272552599,0.896338281666118,-5.78576573401767,"DOCK10"
"SPAST",0.194439312378576,5.68533833862632,1.00665507273405,0.317467422292906,0.844395944557718,-5.78576995167219,"SPAST"
"SRGAP2C",0.29574137704429,5.50561131684187,0.915506743149629,0.362977854716776,0.872329826990792,-5.785799644744,"SRGAP2C"
"SLC25A16",0.213470233181784,5.6153150967695,1.01657863664518,0.312753506172461,0.84260759410542,-5.78585225107606,"SLC25A16"
"LINC01560",0.176606828829323,0.946269513055288,0.44750202594605,0.655854376925859,0.967555529808521,-5.78598610367949,"LINC01560"
"BGLAP",-0.19736451724589,0.998741252899179,-0.48790862242752,0.627095182496122,0.962286157190913,-5.78611500258854,"BGLAP"
"URB1-AS1",0.27672477894635,1.35230071496314,0.596176385543413,0.552924754807317,0.940583020092514,-5.78634550219664,"URB1-AS1"
"ATP2C2-AS1",0.0520945758505195,0.291348473498922,0.113583928752942,0.909883346090438,0.991855320741285,-5.78643176226721,"ATP2C2-AS1"
"TLE6",0.154576792936947,0.90442782775405,0.246675145058744,0.805860703519496,0.985069224390362,-5.78663571606867,"TLE6"
"TIMM23B",-0.566719965630112,4.56820030118012,-0.934891142192106,0.352973829420462,0.864533336210091,-5.78677238047398,"TIMM23B"
"MTX1",0.35930527922672,3.0265775449283,0.808819123504316,0.421280437201947,0.895609261170426,-5.78678976096251,"MTX1"
"EID2",-0.363033898144687,2.30232486896328,-0.689685298515999,0.492606230853475,0.922182456060077,-5.78681577289224,"EID2"
"CHIC2",0.176503383016723,6.46900744346324,1.02277618617058,0.309833523696161,0.840819407852852,-5.78693408735326,"CHIC2"
"CSPP1",-0.188945328075382,6.42077090743609,-1.03184961363314,0.305591823852787,0.838998746376022,-5.78703942776792,"CSPP1"
"VSTM2A",-0.689910545619309,1.47046921903921,-0.732629144062636,0.466166450351103,0.913337142025273,-5.78705921792058,"VSTM2A"
"PCBP1-AS1",0.271234663766357,6.26365549804626,1.03423514707441,0.304483178269684,0.837634635242984,-5.78743639904908,"PCBP1-AS1"
"TAS2R5",-0.0360701876987951,0.277087420477508,-0.06337904318925,0.949640077432532,0.994943792808869,-5.7874620428724,"TAS2R5"
"SPDYE16",0.0947629577308206,0.334084656224228,0.161715151238648,0.871982542287755,0.988458712841933,-5.78746523476804,"SPDYE16"
"HIVEP3",-0.325718623639356,6.69117941353893,-1.02294410127321,0.309754666897956,0.840819407852852,-5.78786965541604,"HIVEP3"
"DZANK1",-0.218923420939082,3.81215999161667,-0.915163414832652,0.363156812019553,0.872329826990792,-5.78789407904301,"DZANK1"
"LAMA4",-0.35531663420656,4.56279221572607,-0.555766658537545,0.580091124510512,0.949895253102316,-5.78793016969052,"LAMA4"
"TBL2",0.18799765649633,3.32481837787002,0.852668292525697,0.396667221457448,0.885576328793158,-5.78794608937799,"TBL2"
"COL25A1",0.0888496870378517,2.38761468095737,0.122160139931909,0.903112083518433,0.990484143974303,-5.78812818220682,"COL25A1"
"MGST2",-0.31321501494584,5.34940167066767,-1.00452389880231,0.318485949268517,0.844608847381625,-5.78817286314939,"MGST2"
"ARL10",-0.31117000421021,3.58465562168937,-0.819147367405357,0.415402086216035,0.894151860268377,-5.788263368138,"ARL10"
"CCN2",-0.302871615650279,3.88997138962661,-0.373650711591354,0.70976186498785,0.974601975813208,-5.78869352719304,"CCN2"
"ZNF253",0.26989771738002,4.38042567495634,0.929479418053337,0.355742560214065,0.86619176870727,-5.78879821015724,"ZNF253"
"GCNT2",-0.0257707686979402,2.82534438047142,-0.0429669571880217,0.96584665773268,0.996212336785622,-5.78880616328329,"GCNT2"
"SVEP1",-0.162692737204133,2.11287639108961,-0.278924165894032,0.781101584446704,0.983164837892973,-5.78882031325648,"SVEP1"
"MICU2",-0.301932792986555,7.55644726164878,-1.1320217430562,0.261376593671709,0.811909596991752,-5.78895676976791,"MICU2"
"FDFT1",-0.259904047297839,5.14870003348122,-0.962177016832651,0.339176935219701,0.855931730936186,-5.78899155052418,"FDFT1"
"TXLNA",0.202591400711104,4.73206051802484,0.906686137002359,0.367593398954231,0.873450827344746,-5.78907559148735,"TXLNA"
"NEXMIF",-0.591186041495597,5.93231749746754,-1.09445928167429,0.277406682859762,0.82176730895586,-5.78929269700805,"NEXMIF"
"OIP5-AS1",-0.174926551212225,6.15038208629549,-1.03870361122679,0.302413861575718,0.837247522505243,-5.78941553533265,"OIP5-AS1"
"ZSWIM2",-0.0611649301750179,-0.00510702104952351,-0.0889619788202465,0.929358804040435,0.994943792808869,-5.78943956135105,"ZSWIM2"
"APOBEC3C",-0.304862604022714,1.8800382731647,-0.470825471744055,0.639186884231189,0.964877338347866,-5.7894464405128,"APOBEC3C"
"USP3-AS1",0.307693080834051,3.94927142172551,0.838868511590182,0.404316073542479,0.888600155376795,-5.78953191341772,"USP3-AS1"
"NR2F1",-0.439756553282267,2.25756054415987,-0.597345069254776,0.552151034984671,0.940003469315367,-5.78956836532481,"NR2F1"
"ANKLE2",0.169976387294307,6.21359025921894,1.02409179454305,0.309216046124577,0.840693530015761,-5.78983345024474,"ANKLE2"
"SLC39A9",-0.152319962356455,5.38510779533847,-0.999950854096736,0.320678857406682,0.845420847176576,-5.78992174775063,"SLC39A9"
"CMTM8",-0.237096089167537,3.27603959682407,-0.327291356925042,0.744396006411293,0.981713492418985,-5.79000434160965,"CMTM8"
"SCCPDH",0.233499995716501,4.92864583721693,0.987329706568782,0.326783216170103,0.850104423357449,-5.79024095603341,"SCCPDH"
"MBLAC1",0.140880219177978,0.565405846411668,0.357656337301267,0.721645497483119,0.977274126015787,-5.79030426760152,"MBLAC1"
"TMEM249",-0.140936750868138,0.219883654436394,-0.29773212027552,0.766763942441304,0.983140851028897,-5.79037555328352,"TMEM249"
"NT5DC2",-0.445164982644362,5.2631559354049,-1.03651991148156,0.303423922574128,0.837409292332144,-5.79050345885928,"NT5DC2"
"HDHD5-AS1",-0.233163943177517,1.45230495431781,-0.642973584216525,0.522281081540969,0.929718483179184,-5.79061527334903,"HDHD5-AS1"
"DGCR2",0.249750356909976,5.71547261610139,1.03074141769239,0.306107772084506,0.839759638650853,-5.79084180951765,"DGCR2"
"HIRIP3",0.273906916085818,2.52636538554579,0.740522759032032,0.461387915356535,0.911508814186953,-5.79111950702386,"HIRIP3"
"SPINT2",0.44136068478573,2.50448041337303,0.461649586074459,0.645726392230656,0.966471918543008,-5.79112909206873,"SPINT2"
"FNDC3B",-0.345604044160199,8.95173336346691,-1.11502652487114,0.268542296874757,0.816917508472707,-5.79141367926169,"FNDC3B"
"RAMP2",-0.0473245712531525,1.91937980899022,-0.0607331438857697,0.951739788119557,0.994943792808869,-5.79152509576847,"RAMP2"
"GAD1",-0.756413084591028,3.68772518916284,-0.978245016547902,0.331233361120883,0.85231339171492,-5.79164792409798,"GAD1"
"SLC26A3",-0.0640359113867394,0.868630226241513,-0.140036619560369,0.889021566191958,0.98992367517171,-5.79166591480291,"SLC26A3"
"NDUFAF6",-0.190308671782356,5.78954881958849,-1.01772340277159,0.312212759571847,0.84260759410542,-5.79166822714034,"NDUFAF6"
"NDUFV2",0.259832204721872,6.48341817239357,1.04994131167059,0.297252051226728,0.834639153145697,-5.79179761948689,"NDUFV2"
"HLA-DPA1",0.560788618253826,4.12607320052498,0.594174361523509,0.554260567014691,0.941221098310967,-5.79185221956502,"HLA-DPA1"
"ANKRD60",0.185840979250885,0.040022815893339,0.256016288247909,0.798667369774512,0.985012433479021,-5.79192661703244,"ANKRD60"
"PPP2R2A",-0.203626232366836,7.42085606073168,-1.07843223919428,0.284436062421437,0.828611208087795,-5.7919921442412,"PPP2R2A"
"STARD10",-0.34028715276198,3.18004492160494,-0.872258810884437,0.38596304103554,0.880586590777531,-5.79218784644655,"STARD10"
"ACTL6B",0.40567655356243,2.98701256035604,0.95391466640925,0.343314449806582,0.857996895830856,-5.79221676125256,"ACTL6B"
"POLR3GL",0.383126963333597,4.16032534721872,0.88614428536808,0.378486204842425,0.879806185188759,-5.79251033021382,"POLR3GL"
"ST8SIA6",-0.116499198724731,1.83080020630461,-0.165312498573636,0.869160711547248,0.988458712841933,-5.79254009101529,"ST8SIA6"
"OXSM",0.29174478531541,2.78889165550959,0.785120481387788,0.434955516653737,0.901437923679855,-5.79256923268991,"OXSM"
"MED9",-0.304833948663624,4.17164926339163,-0.934839995193628,0.352991576291868,0.864533336210091,-5.79284997525482,"MED9"
"FRK",-0.040006563776303,0.948091736009425,-0.0674983218893045,0.9463718505353,0.994943792808869,-5.79285038818714,"FRK"
"KCTD2",0.183365651065748,3.80800940357831,0.904267954592911,0.368865248389976,0.874341797322305,-5.79293782852662,"KCTD2"
"KIRREL3",0.561601957916114,2.83566643729177,0.621375131356722,0.536318050049183,0.935249324668444,-5.79300748564392,"KIRREL3"
"ABCB9",0.225608191737302,3.50721404183248,0.896085569640672,0.373189488895012,0.876402815046334,-5.79301266033622,"ABCB9"
"PLP2",-0.489564429801959,3.95511204568493,-0.869229577186185,0.387608022627461,0.880990319850105,-5.79315937581264,"PLP2"
"BTN3A2",-0.361507792515805,4.21668416353163,-0.791150495919862,0.431451353142206,0.900469770115095,-5.79333357859387,"BTN3A2"
"MYLIP",0.473446114212627,4.94706342344769,0.862591920010701,0.391223529588406,0.88390297069612,-5.79340677976606,"MYLIP"
"EPSTI1",0.21701375802283,4.36079387094156,0.298086991409593,0.766494182409304,0.983140851028897,-5.79344633989276,"EPSTI1"
"TYW1B",0.192990862586015,5.96588514971693,1.01743723580636,0.312347875620124,0.84260759410542,-5.7936246834849,"TYW1B"
"ZGLP1",-0.20097285155934,1.15835425309463,-0.499619420896631,0.618864539073832,0.96031090192213,-5.79370557055462,"ZGLP1"
"KANSL1-AS1",-0.153742483789763,1.37740698418958,-0.352386366533349,0.725576625210904,0.977970561062148,-5.79388812838302,"KANSL1-AS1"
"C2orf15",0.000270803302424561,0.501570651666714,0.000556529589373246,0.999557490790784,0.99995075194386,-5.793910105208,"C2orf15"
"SMS",0.316225955367385,5.74395571457028,0.980201431027892,0.330264721192334,0.852135299844996,-5.79392142293714,"SMS"
"RCOR1",0.289571237565242,6.85480746799604,1.02497545949362,0.308801766578459,0.840537610572938,-5.79396504275876,"RCOR1"
"NPEPL1",0.126414443044221,3.28591482707916,0.271279807430298,0.786951114466311,0.984196132541606,-5.7939710674785,"NPEPL1"
"MTA3",0.29964739185216,6.18313170161534,1.06037068016279,0.292515627703058,0.831793321395749,-5.79423491243553,"MTA3"
"NAPRT",0.277746478494603,2.43127263308694,0.489426322488474,0.626025798364775,0.962215738145298,-5.79432045785564,"NAPRT"
"SPESP1",-0.289211689370518,3.05419859422523,-0.81537386950265,0.417544026807302,0.89540555821002,-5.79437559884872,"SPESP1"
"PTENP1-AS",0.406205885940918,1.35642564393991,0.609030946423059,0.544419219644,0.938536244468425,-5.79446894054207,"PTENP1-AS"
"PCDHGB6",0.258574386882352,2.38577539905986,0.769699530885407,0.443992871781466,0.90574545843419,-5.79455789063074,"PCDHGB6"
"COA7",0.213792678585415,1.94656283733356,0.566590710411209,0.572752061926002,0.948108292635079,-5.79463946322855,"COA7"
"DISC1",-0.411994987814881,6.93311782796971,-0.970029781777782,0.335274924293958,0.853120495335261,-5.79468447835345,"DISC1"
"TNFSF4",0.0760333770259194,1.19974700862314,0.165696552899477,0.868859551517011,0.988458712841933,-5.79489057762157,"TNFSF4"
"LINC01117",0.389802501909164,3.66766077442997,0.808765164515606,0.421311278402804,0.895609261170426,-5.79528505852089,"LINC01117"
"MCM3",0.240749789454343,3.47798024094337,0.809142268904961,0.421095766115463,0.895609261170426,-5.79529087532323,"MCM3"
"NXF1",0.283551308554167,5.00557406155831,0.928223597236939,0.356389023071718,0.866817193448142,-5.79537275988719,"NXF1"
"CBLL1",0.130110166451167,4.3535118752612,0.907912291966104,0.366949566323168,0.873450827344746,-5.79547593481193,"CBLL1"
"GATAD2A",-0.273906363655681,6.67744568017544,-1.00151562665686,0.319927372288065,0.844608847381625,-5.79554825685975,"GATAD2A"
"PEX16",0.294788617185885,3.12152673583576,0.771594148418949,0.442876678572108,0.905128258342514,-5.79563748308779,"PEX16"
"MDC1-AS1",-0.0567539645410425,0.67729535088103,-0.111496954202904,0.911532127190898,0.99219123268385,-5.79578816448022,"MDC1-AS1"
"ASB3",0.248009848263099,6.65251857504983,1.05965932593113,0.292837030766288,0.831823541431402,-5.79591618036918,"ASB3"
"GATA2-AS1",0.344407620735439,3.63578916607887,0.913007058898154,0.364282084903972,0.872329826990792,-5.79598603479367,"GATA2-AS1"
"SRF",0.249045936161307,3.63283722476158,0.841991456952918,0.402577265024653,0.887365045222761,-5.79601175229692,"SRF"
"ZNF517",-0.186569586080465,1.99106141900763,-0.682679030427028,0.496997563067249,0.923775448077029,-5.7961014560936,"ZNF517"
"OAS3",0.0298600324044485,2.46700552414864,0.0431507088486544,0.965700689898403,0.996212336785622,-5.79617887722729,"OAS3"
"ZNF527",0.161806747211536,2.74781537621869,0.777736254192087,0.439269405653985,0.903822610956344,-5.79622293822458,"ZNF527"
"MRPL13",-0.265619645605477,4.79922267644671,-0.943972463805158,0.348336631185021,0.860971872629145,-5.7962758881637,"MRPL13"
"STK36",0.275939265427452,3.39263330929125,0.878571785371281,0.382552377364257,0.880445040718971,-5.79634962284712,"STK36"
"TRIM21",0.213251653859741,2.26616845829318,0.488051708796254,0.626994328439005,0.962286157190913,-5.79647825501465,"TRIM21"
"PIK3CD",-0.0323567986242947,2.95889638662651,-0.0554494717882665,0.955933769436519,0.995906330096985,-5.79652560821245,"PIK3CD"
"SH3BGRL",-0.324354228069365,6.90997998142599,-1.03072064824246,0.306117447443833,0.839759638650853,-5.79653403267701,"SH3BGRL"
"JPT2",0.157394516936908,3.95304645711258,0.862976729859663,0.391012107439289,0.883849742169012,-5.79661824791432,"JPT2"
"UACA",0.41073800461309,6.46312888699091,0.946343837999393,0.347134452195799,0.860554765048673,-5.7967579472572,"UACA"
"EMC10",0.328495036352031,5.09452622369064,0.968443387456505,0.336060809644428,0.853652968583013,-5.79740042090506,"EMC10"
"TLK1",-0.232046395020009,7.49854552694877,-1.10259550292627,0.273870077215239,0.820030029757976,-5.79745408265498,"TLK1"
"HNRNPA3",-0.258638697192031,7.85101206125529,-1.09316926488574,0.277958904418338,0.822014835517798,-5.79749269169378,"HNRNPA3"
"DNAJA3",0.182244309394751,4.5051302445122,0.942155213162602,0.349259720812997,0.86141824473314,-5.79752308107839,"DNAJA3"
"CLSTN2",0.647450403396939,5.09148083832148,1.04373462782309,0.300104908101102,0.83644732363713,-5.79755082417833,"CLSTN2"
"BEX3",-0.460886515613903,5.49578265748826,-1.01243162512734,0.31471767610727,0.84260759410542,-5.79766509588029,"BEX3"
"MYPOP",0.197881824599035,3.00055376910595,0.80629160892527,0.422726533686191,0.895930131109094,-5.7979941917419,"MYPOP"
"COQ5",0.188590709069135,3.34453931942122,0.845285831850675,0.400747976031926,0.886930081270126,-5.79802198150202,"COQ5"
"ZNF765",0.200013362090882,3.92829119724731,0.869123127224121,0.387664158683368,0.881005408631929,-5.79854377573335,"ZNF765"
"PPP1R32",-0.164267097491307,1.34439510222289,-0.50147454421636,0.617565141271192,0.9597709762119,-5.79858426715825,"PPP1R32"
"MYO18B",0.205394513389109,0.959158173602947,0.436390435627857,0.663857618060946,0.968815206780077,-5.7986763702092,"MYO18B"
"LRFN3",-0.181078239956688,2.04308197715943,-0.689811781105515,0.49252715070876,0.922182456060077,-5.79877698445104,"LRFN3"
"UBXN6",-0.259481814033012,3.82774450821253,-0.889143560304012,0.376883235215992,0.878949777726605,-5.79888789126033,"UBXN6"
"COLEC12",-0.649753368503984,4.20154076668956,-0.848570975658279,0.398936491232901,0.885576328793158,-5.79891037304571,"COLEC12"
"TMEM265",0.169390614153688,1.85087342605568,0.569975873297819,0.57046608028934,0.947576355298188,-5.79901246945936,"TMEM265"
"ANAPC13",-0.415713010058631,3.35262873367399,-0.81623354626102,0.417055467175815,0.895004854143035,-5.79918612449127,"ANAPC13"
"DOCK9",0.35774726603568,6.83613091548742,1.0343159212367,0.304445687305053,0.837634635242984,-5.79921162747954,"DOCK9"
"ARHGAP20",0.384133512568729,3.04797418674235,0.571038961381172,0.569749562457896,0.947488784657395,-5.7994963464291,"ARHGAP20"
"KRTCAP3",0.171086958949352,1.51666747337708,0.624595104289521,0.534208634688097,0.934439190054955,-5.79952408647052,"KRTCAP3"
"PPIL6",0.231132293448025,2.70466889579752,0.76294309028097,0.44798668045849,0.906977613626906,-5.79965734233151,"PPIL6"
"FBXL19",0.249199427712789,3.04427971268434,0.807551202618214,0.422005496896434,0.895905992278104,-5.79975917716753,"FBXL19"
"DNASE1L2",0.146286230694876,0.261703263473075,0.307154709852059,0.759611123566301,0.983140851028897,-5.79982831238693,"DNASE1L2"
"PPP4C",0.330443240436333,4.71257035079449,0.89337515293847,0.374628932403489,0.876914061421038,-5.79996608458748,"PPP4C"
"BOLA2B",-0.138591593578078,1.07031141486767,-0.280690988384924,0.77975138003887,0.983140851028897,-5.80012011593263,"BOLA2B"
"RNF145",-0.201338129518216,7.36929445225714,-1.07948730927402,0.283968904878246,0.828584022611132,-5.80024060809849,"RNF145"
"POLM",0.221558676097918,3.90228227250112,0.861003177649827,0.392090894403034,0.884907032984986,-5.80028526898212,"POLM"
"SEC24B",-0.254154500224468,7.19506770339058,-1.0664620073624,0.289773355868611,0.830912695468535,-5.80037729505615,"SEC24B"
"NUP210",-0.436937516001852,4.54710727208572,-0.963003291306757,0.338764967622094,0.855931730936186,-5.80040267339981,"NUP210"
"ZNF418",0.326132869211579,2.31197151260706,0.648203081057193,0.518912872954199,0.929457158130476,-5.80040644239093,"ZNF418"
"ZFP37",-0.256247303233983,3.19429397069295,-0.861844696667454,0.391630676414351,0.88445298133463,-5.80052862971964,"ZFP37"
"FAAP20",0.384514318036886,4.03435523896993,0.864965364166554,0.389926939621609,0.883404959804027,-5.80054606890963,"FAAP20"
